NAME,SEASON,AGE,GP,TEAM,POS,MpG,PpG,RpG,ApG,SpG,BpG,TOpG,FPpG
KARL-ANTHONY TOWNS,2022,27.4,29,Min,C-F,33.0,20.8,8.1,4.8,0.7,0.6,3.0,38.919999999999995
KARL-ANTHONY TOWNS,2023,28.4,62,Min,F,32.7,21.8,8.3,3.0,0.7,0.7,2.9,37.56000000000001
KARL-ANTHONY TOWNS,2024,29.399999999999995,72,Nyk,C-F,35.0,24.4,12.8,3.1,1.0,0.7,2.7,46.809999999999995
KARLO MATKOVIC,2024,24.0,42,Nor,F-C,18.8,7.700000000000001,5.0,1.1,0.5,1.0,1.0,18.85
KAWHI LEONARD,2020,29.88,52,Lac,F,34.1,24.800000000000004,6.5,5.200000000000001,1.56,0.4,2.02,44.260000000000005
KAWHI LEONARD,2022,31.800000000000004,52,Lac,F,33.6,23.800000000000004,6.5,3.8999999999999995,1.4,0.5,1.6999999999999997,39.95
KAWHI LEONARD,2023,32.8,68,Lac,F,34.3,23.7,6.1,3.6,1.6,0.9,1.8,42.120000000000005
KAWHI LEONARD,2024,33.8,37,Lac,F,31.9,21.5,5.9,3.1,1.6,0.5,1.9,37.63
KEATON WALLACE,2024,26.1,31,Atl,G,16.2,5.4,1.6,2.6,0.9,0.3,1.1,13.720000000000002
KEEGAN MURRAY,2022,22.6,80,Sac,F,29.8,12.2,4.6,1.2,0.8,0.5,0.8,22.319999999999997
KEEGAN MURRAY,2023,23.7,77,Sac,F,33.6,15.199999999999998,5.5,1.7000000000000002,1.0,0.8,0.8,28.950000000000003
KEEGAN MURRAY,2024,24.7,76,Sac,F,34.3,12.4,6.7,1.4,0.8,0.9,0.8,26.839999999999996
KEIFER SYKES,2021,28.28,32,Ind,G,17.7,5.6,1.4,1.9,0.38,0.13,1.03,10.63
KEION BROOKS JR,2024,24.7,14,Nor,F,23.7,10.1,4.1,0.9,0.7,0.7,0.9,19.669999999999998
KEITA BATES-DIOP,2020,25.31,30,San,F,8.2,2.6,1.6,0.4,0.37,0.17,0.23,6.509999999999999
KEITA BATES-DIOP,2021,26.21,59,San,F,16.2,5.7,3.9,0.7,0.44,0.24,0.76,12.71
KEITA BATES-DIOP,2022,27.2,67,San,F,21.7,9.7,3.7,1.5,0.7,0.3,0.8,17.99
KEITA BATES-DIOP,2023,28.2,53,Pho,F,12.526415094339624,3.7339622641509433,2.0716981132075474,0.7415094339622642,0.49433962264150944,0.3943396226415094,0.24716981132075472,9.751132075471697
KEL'EL WARE,2024,21.0,64,Mia,C,22.2,9.3,7.4,0.9,0.6,1.1,0.9,23.730000000000004
KELAN MARTIN,2020,25.79,35,Ind,F,9.2,4.5,2.2,0.5,0.29,0.29,0.46,9.169999999999998
KELAN MARTIN,2021,26.69,30,Ind,F,14.949999999999998,5.67,1.87,0.7200000000000001,0.432,0.297,0.468,10.712999999999997
KELDON JOHNSON,2020,21.6,69,San,F-G,28.5,12.8,6.0,1.8,0.58,0.35,1.13,24.36
KELDON JOHNSON,2021,22.5,75,San,F-G,31.9,17.0,6.1,2.1,0.77,0.19,1.23,29.12
KELDON JOHNSON,2022,23.5,63,San,F-G,32.7,22.0,5.0,2.9,0.7,0.2,2.1,33.25
KELDON JOHNSON,2023,24.5,69,San,F,29.5,15.7,5.5,2.8,0.7,0.3,1.4,28.099999999999994
KELDON JOHNSON,2024,25.5,77,San,F-G,23.9,12.7,4.8,1.6,0.6,0.3,1.0,22.56
KELJIN BLEVINS,2020,25.48,17,Por,G,4.4,0.7,0.6,0.2,0.12,0.0,0.29,1.79
KELJIN BLEVINS,2021,26.38,31,Por,G,11.3,3.1,1.5,0.6,0.42,0.03,0.55,6.6000000000000005
KELLY OLYNYK,2020,30.08,70,Mia,F-C,28.52,13.471428571428572,6.9871428571428575,2.8714285714285714,1.1267142857142858,0.5961428571428572,1.8007142857142855,29.530999999999995
KELLY OLYNYK,2021,30.98,40,Det,F-C,19.1,9.1,4.4,2.8,0.78,0.48,1.45,20.91
KELLY OLYNYK,2022,32.0,68,Uta,F-C,28.6,12.5,6.2,3.7,0.9,0.5,2.5,27.189999999999998
KELLY OLYNYK,2023,33.0,78,Uta,F-C,22.553846153846152,9.75128205128205,5.2794871794871785,4.471794871794872,0.9153846153846155,0.3435897435897436,1.9230769230769231,24.648205128205127
KELLY OLYNYK,2024,34.0,44,Tor,F-C,20.272727272727273,8.736363636363636,4.7,2.8909090909090907,0.7909090909090909,0.43636363636363634,1.7727272727272727,20.62181818181818
KELLY OUBRE JR,2020,25.44,55,Gol,F-G,30.7,15.4,6.0,1.3,1.04,0.7599999999999999,1.2699999999999998,28.680000000000003
KELLY OUBRE JR,2021,26.34,76,Cha,F-G,26.3,15.0,4.0,1.1,1.01,0.41,0.8799999999999999,24.830000000000002
KELLY OUBRE JR,2022,27.3,48,Cha,F-G,32.2,20.3,5.2,1.1,1.3999999999999997,0.4000000000000001,1.3,31.389999999999997
KELLY OUBRE JR,2023,28.3,68,Phi,F-G,30.2,15.4,5.0,1.5,1.1,0.7,1.3,27.749999999999996
KELLY OUBRE JR,2024,29.3,60,Phi,F-G,34.6,15.1,6.1,1.8,1.5,0.5,1.3,29.819999999999997
KEMBA WALKER,2020,31.029999999999998,43,Bos,G,31.8,19.3,4.0,4.9,1.12,0.28,2.05,33.60000000000001
KEMBA WALKER,2021,31.930000000000003,37,Nyk,G,25.6,11.6,3.0,3.5,0.7,0.19,1.3,21.819999999999997
KEMBA WALKER,2022,32.9,9,Dal,G,16.0,8.0,1.7999999999999998,2.1,0.2,0.2,0.4,15.01
KENDALL BROWN,2022,19.9,6,Ind,G,6.7,1.5,1.0,0.5,0.6999999999999998,0.0,0.3,4.95
KENDALL BROWN,2023,20.9,15,Ind,G,4.2,1.4,0.3,0.3,0.0,0.0,0.1,2.11
KENDRICK NUNN,2020,25.79,56,Mia,G,29.5,14.6,3.2,2.6,0.96,0.25,1.43,24.539999999999996
KENDRICK NUNN,2022,27.7,70,Lal,G,13.765714285714285,7.054285714285714,1.5328571428571427,1.2985714285714287,0.38857142857142857,0.1,0.932857142857143,11.910142857142858
KENNEDY CHANDLER,2022,20.6,36,Mem,G,7.800000000000001,2.2,1.1,1.6,0.3,0.1,0.5,6.320000000000001
KENNETH LOFTON JR,2022,20.7,24,Mem,F,7.3,5.0,2.1,0.8000000000000002,0.20000000000000004,0.10000000000000002,0.5,9.12
KENNETH LOFTON JR,2023,21.7,21,Mem,F,9.457142857142857,4.580952380952381,1.8095238095238095,1.5571428571428574,0.29523809523809524,0.23809523809523808,0.6666666666666666,10.02142857142857
KENRICH WILLIAMS,2020,26.46,66,Okc,G-F,21.6,8.0,4.1,2.3,0.86,0.26,1.15,18.58
KENRICH WILLIAMS,2021,27.359999999999996,49,Okc,G-F,21.9,7.4,4.5,2.2,0.9,0.2,0.94,18.46
KENRICH WILLIAMS,2022,28.399999999999995,53,Okc,G-F,22.8,8.0,4.900000000000001,2.0,0.8000000000000002,0.3,0.6,18.379999999999995
KENRICH WILLIAMS,2023,29.4,69,Okc,G-F,14.900000000000002,4.7,3.0,1.3,0.6,0.1,0.5,11.850000000000001
KENRICH WILLIAMS,2024,30.4,69,Okc,G-F,16.4,6.3,3.5,1.4,0.6,0.1,0.6,14.1
KENT BAZEMORE,2020,31.88,67,Gol,G-F,19.9,7.2,3.4,1.6,1.03,0.49,1.22,17.020000000000003
KENT BAZEMORE,2021,32.78,39,Lal,G-F,14.0,3.4,1.8,0.9,0.64,0.23,0.54,8.98
KENTAVIOUS CALDWELL-POPE,2020,28.24,67,Lal,G,28.4,9.7,2.7,1.9,0.93,0.39,1.01,18.74
KENTAVIOUS CALDWELL-POPE,2021,29.140000000000004,77,Was,G,30.200000000000003,13.2,3.4000000000000004,1.8999999999999997,1.08,0.34,1.26,23.130000000000003
KENTAVIOUS CALDWELL-POPE,2022,30.099999999999998,76,Den,G,31.3,10.8,2.8,2.4,1.5,0.5,1.1,21.159999999999997
KENTAVIOUS CALDWELL-POPE,2023,31.2,76,Den,G,31.599999999999998,10.1,2.4,2.4,1.3,0.6,1.0,21.279999999999998
KENTAVIOUS CALDWELL-POPE,2024,32.2,77,Orl,G,29.600000000000005,8.7,2.2,1.7999999999999998,1.3,0.4,0.8,18.339999999999996
KENYON MARTIN JR,2020,20.36,45,Hou,F,23.7,9.3,5.4,1.1,0.67,0.91,0.84,21.330000000000002
KENYON MARTIN JR,2021,21.26,79,Hou,F,21.0,8.8,3.8,1.3,0.43,0.51,0.76,17.369999999999997
KENYON MARTIN JR,2022,22.3,82,Hou,F,28.0,12.699999999999998,5.5,1.5,0.5,0.4000000000000001,1.1,24.349999999999994
KENYON MARTIN JR,2023,23.3,2,Lac,F,15.7,5.0,1.5,0.5,1.0,0.5,1.0,11.05
KEON ELLIS,2022,23.3,16,Sac,G,4.4,1.5,0.5,0.4,0.3,0.1,0.1,3.5000000000000004
KEON ELLIS,2023,24.3,57,Sac,G,17.2,5.4,2.2,1.5,0.9,0.5,0.6,13.890000000000002
KEON ELLIS,2024,25.3,80,Sac,G,24.4,8.3,2.7,1.5,1.5,0.8,0.9,19.79
KEON JOHNSON,2021,20.09,37,Por,G,18.81081081081081,7.186486486486486,2.172972972972973,2.0297297297297296,0.7554054054054054,0.32027027027027033,1.2429729729729728,14.822702702702705
KEON JOHNSON,2022,21.1,40,Por,G,10.4,4.7,1.1,1.5,0.5,0.2,1.1,8.67
KEON JOHNSON,2023,22.1,5,Bro,G,12.3,6.2,1.4,0.6,0.6,0.2,1.0,10.179999999999998
KEON JOHNSON,2024,23.1,79,Bro,G,24.4,10.6,3.8,2.2,1.0,0.4,1.5,21.16
KESHAD JOHNSON,2024,23.8,16,Mia,F,6.1,2.7,1.8,0.3,0.3,0.3,0.3,6.810000000000001
KESSLER EDWARDS,2021,21.67,48,Bro,F,20.6,5.900000000000001,3.6,0.6,0.6,0.5,0.88,13.540000000000001
KESSLER EDWARDS,2022,22.700000000000003,36,Sac,F,10.711111111111112,2.8722222222222222,1.6722222222222223,0.6499999999999999,0.38333333333333336,0.16111111111111112,0.3611111111111111,7.692777777777776
KESSLER EDWARDS,2023,23.7,54,Sac,F,5.1,1.7,0.8,0.3,0.2,0.1,0.1,3.9100000000000006
KESSLER EDWARDS,2024,24.7,40,Dal,F,15.2,4.2,2.9,1.1,0.5,0.5,0.4,11.93
KEVIN DURANT,2020,32.63,35,Bro,F,33.1,26.9,7.1,5.6,0.71,1.29,3.43,46.39
KEVIN DURANT,2021,33.53,55,Bro,F,37.2,29.9,7.4,6.4,0.87,0.95,3.47,50.370000000000005
KEVIN DURANT,2022,34.5,47,Bro,F,35.60851063829787,29.070212765957447,6.648936170212766,4.993617021276595,0.7148936170212766,1.4659574468085108,3.3297872340425534,48.46063829787234
KEVIN DURANT,2023,35.5,75,Pho,F,37.2,27.1,6.6,5.0,0.9,1.2,3.3,45.52000000000001
KEVIN DURANT,2024,36.5,62,Pho,F,36.5,26.6,6.0,4.2,0.8,1.2,3.1,42.99999999999999
KEVIN HUERTER,2020,22.72,69,Atl,G-F,30.800000000000004,11.9,3.3,3.5,1.19,0.26,1.14,24.32
KEVIN HUERTER,2021,23.62,74,Atl,G-F,29.6,12.1,3.4,2.7,0.73,0.35,1.23,22.240000000000002
KEVIN HUERTER,2022,24.6,75,Sac,G-F,29.4,15.2,3.3,2.9,1.1,0.3,1.3,26.109999999999996
KEVIN HUERTER,2023,25.6,64,Sac,G,24.4,10.2,3.5,2.6,0.7,0.4,0.8,20.799999999999997
KEVIN HUERTER,2024,26.6,69,Sac,G-F,24.328985507246376,9.897101449275363,2.988405797101449,2.265217391304348,0.9507246376811593,0.36231884057971014,1.0130434782608697,19.807101449275365
KEVIN KNOX II,2020,21.77,42,Nyk,F,11.1,3.8999999999999995,1.5,0.5,0.29,0.14,0.4,7.339999999999999
KEVIN KNOX II,2021,22.670000000000005,30,Atl,F,7.423333333333333,3.0900000000000007,1.4733333333333334,0.31333333333333335,0.133,0.06866666666666667,0.2326666666666667,5.700333333333333
KEVIN KNOX II,2022,23.7,63,Det,F,15.1,6.566666666666666,2.8333333333333335,0.5666666666666668,0.3666666666666667,0.19999999999999998,0.8333333333333334,12.383333333333331
KEVIN KNOX II,2023,24.7,31,Det,F,18.1,7.2,2.4,0.7,0.4,0.2,0.7,12.229999999999999
KEVIN KNOX II,2024,25.7,14,Gol,F,6.0,3.3,1.2,0.4,0.1,0.3,0.3,6.239999999999999
KEVIN LOVE,2020,32.69,25,Cle,F-C,24.9,12.2,7.4,2.5,0.64,0.08,1.52,25.47
KEVIN LOVE,2021,33.59,74,Cle,F-C,22.5,13.6,7.200000000000001,2.2,0.35,0.23999999999999996,1.32,25.990000000000002
KEVIN LOVE,2022,34.6,62,Cle,F-C,19.966129032258067,8.229032258064517,6.42741935483871,1.8999999999999997,0.267741935483871,0.20000000000000004,1.1,20.391935483870967
KEVIN LOVE,2023,35.6,55,Mia,F,16.8,8.8,6.1,2.1,0.3,0.2,0.9,19.870000000000008
KEVIN LOVE,2024,36.6,23,Mia,F-C,10.9,5.3,4.1,1.0,0.7,0.2,0.6,13.819999999999999
KEVIN MCCULLAR JR,2024,24.1,4,Nyk,G,7.3,1.5,2.0,0.5,0.3,0.3,0.0,6.450000000000001
KEVIN PANGOS,2021,29.209999999999997,24,Cle,G,6.900000000000001,1.6000000000000003,0.5,1.3,0.13,0.0,0.29,4.25
KEVIN PORTER JR,2020,21.029999999999998,26,Hou,G-F,32.1,16.6,3.8,6.299999999999999,0.73,0.31,3.5,30.229999999999997
KEVIN PORTER JR,2021,21.94,61,Hou,G-F,31.3,15.6,4.4,6.2,1.11,0.38,3.15,31.5
KEVIN PORTER JR,2022,22.9,59,Hou,G-F,34.3,19.2,5.3,5.7,1.4,0.3,3.2,34.51
KEVIN PORTER JR,2024,24.9,75,Lac,G-F,19.72,10.26,3.72,3.4,1.12,0.16,1.82,21.844
KEVON HARRIS,2022,25.8,34,Orl,G,13.4,4.1,2.1,0.5,0.5,0.1,0.6,8.87
KEVON HARRIS,2023,26.8,2,Orl,G,3.1,2.0,1.0,0.5,0.0,0.0,0.5,3.45
KEVON LOONEY,2020,25.27,61,Gol,F,19.0,4.1,5.3,1.9,0.36,0.36,0.61,14.86
KEVON LOONEY,2021,26.179999999999996,82,Gol,F,21.1,6.0,7.300000000000001,2.0,0.61,0.63,0.82,20.659999999999997
KEVON LOONEY,2022,27.200000000000003,82,Gol,F,23.9,7.0,9.3,2.5,0.6,0.6,0.5,24.71
KEVON LOONEY,2023,28.199999999999996,74,Gol,C,16.1,4.5,5.7,1.8000000000000003,0.4,0.4,0.7,15.74
KEVON LOONEY,2024,29.2,76,Gol,F,15.0,4.5,6.1,1.6,0.6,0.5,0.5,17.02
KEYONTAE JOHNSON,2023,23.9,9,Okc,F,7.400000000000001,1.2,1.1,0.4,0.1,0.0,0.4,3.02
KEYONTE GEORGE,2023,20.4,75,Uta,G,27.0,13.0,2.8,4.4,0.5,0.1,2.5,22.26
KEYONTE GEORGE,2024,21.4,67,Uta,G,31.5,16.8,3.8,5.6,0.7,0.1,2.7,29.459999999999997
KHEM BIRCH,2020,28.63,67,Orl,C,22.80597014925373,7.1716417910447765,5.780597014925372,1.326865671641791,0.7323880597014927,0.7444776119402985,0.6586567164179105,19.870597014925373
KHEM BIRCH,2021,29.53,55,Tor,C,18.0,4.5,4.3,1.0,0.55,0.47,0.53,13.690000000000001
KHEM BIRCH,2022,30.5,20,Tor,C,8.1,2.2,1.3,0.4,0.3,0.3,0.4,5.76
KHRIS MIDDLETON,2020,29.76,68,Mil,F,33.4,20.4,6.0,5.4,1.09,0.15,2.6,36.82000000000001
KHRIS MIDDLETON,2021,30.66,66,Mil,F,32.4,20.1,5.4,5.4,1.15,0.27,2.88,36.06000000000001
KHRIS MIDDLETON,2022,31.699999999999996,33,Mil,F,24.3,15.1,4.2,4.9,0.7,0.2,2.2,28.890000000000004
KHRIS MIDDLETON,2023,32.7,55,Mil,F,27.0,15.1,4.7,5.3,0.9,0.3,2.3,29.99
KHRIS MIDDLETON,2024,33.7,37,Mil,F,22.783783783783782,11.881081081081081,3.7,4.021621621621622,0.927027027027027,0.2,1.5243243243243245,24.210270270270275
KHYRI THOMAS,2020,25.02,5,Hou,G,30.6,16.4,3.6,5.0,1.8,1.2,1.2,36.019999999999996
KILLIAN HAYES,2020,19.81,26,Det,G,25.800000000000004,6.799999999999999,2.7,5.299999999999999,1.04,0.38,3.19,19.06
KILLIAN HAYES,2021,20.71,66,Det,G,25.0,6.9,3.2,4.2,1.18,0.53,1.68,20.49
KILLIAN HAYES,2022,21.7,76,Det,G,28.3,10.3,2.9,6.2,1.4,0.4,2.3,22.580000000000002
KILLIAN HAYES,2023,22.7,42,Det,G,24.0,6.9,2.8,4.9,0.9000000000000001,0.5,1.2,20.61
KILLIAN HAYES,2024,23.7,6,Bro,G,27.100000000000005,9.0,3.0,5.2,0.6999999999999998,0.6999999999999998,1.5,23.100000000000005
KILLIAN TILLIE,2020,23.2,18,Mem,F-C,10.1,3.2,1.3,0.4,0.28,0.44,0.11,7.41
KILLIAN TILLIE,2021,24.1,36,Mem,F-C,12.8,3.3,1.7,0.6,0.64,0.42,0.36,9.06
KIRA LEWIS JR,2020,20.11,54,Nor,G,16.7,6.4,1.3,2.3,0.7,0.19,0.63,13.45
KIRA LEWIS JR,2021,21.01,24,Nor,G,14.199999999999998,5.900000000000001,1.6000000000000003,2.0,0.46,0.04,1.08,11.24
KIRA LEWIS JR,2022,22.0,25,Nor,G,9.4,4.6,1.3,0.9,0.4,0.1,0.4,10.110000000000001
KIRA LEWIS JR,2023,23.0,28,Nor,G,9.442857142857141,3.182142857142857,0.9107142857142857,1.3285714285714287,0.28928571428571426,0.09642857142857143,0.48214285714285715,6.942857142857143
KJ MARTIN,2023,23.3,58,Phi,F,12.3,3.7,2.2,0.9,0.3,0.2,0.5,8.69
KJ MARTIN,2024,24.3,43,Phi,F,21.19302325581395,6.355813953488372,2.911627906976744,1.1093023255813954,0.4116279069767442,0.5232558139534883,0.5441860465116278,13.774186046511627
KJ SIMPSON,2024,22.7,36,Cha,G,23.4,7.800000000000001,3.0,3.1,0.8999999999999999,0.2,1.6,17.749999999999996
KLAY THOMPSON,2021,32.17,32,Gol,G,29.4,20.4,3.9,2.8,0.5,0.53,1.34,31.029999999999998
KLAY THOMPSON,2022,33.2,69,Gol,G,33.0,21.9,4.1,2.4,0.7,0.4,1.8,31.619999999999997
KLAY THOMPSON,2023,34.2,77,Gol,F,29.700000000000003,17.9,3.3,2.3,0.6,0.5,1.5,27.109999999999996
KLAY THOMPSON,2024,35.2,72,Dal,G,27.3,14.0,3.4,2.0,0.7,0.4,1.2,23.18
KOBE BROWN,2023,24.3,44,Lac,F,9.0,2.0,1.4,0.6,0.3,0.1,0.2,5.58
KOBE BROWN,2024,25.3,40,Lac,F,6.8,1.9,1.6,0.6,0.2,0.1,0.3,5.32
KOBE BUFKIN,2023,20.6,17,Atl,G,11.5,4.8,1.9,1.6,0.4,0.3,0.6,10.98
KOBE BUFKIN,2024,21.6,10,Atl,G,12.4,5.3,2.1,1.7,0.3,0.2,0.8,11.07
KOBI SIMMONS,2022,25.8,5,Cha,G,5.6,1.0,0.8,1.0,0.0,0.4,0.2,4.46
KOBI SIMMONS,2023,26.8,4,Tor,G,16.9,5.0,1.8,3.0,1.5,0.5,0.3,17.36
KOSTAS ANTETOKOUNMPO,2020,23.49,15,Lal,F,3.7,0.8,1.3,0.1,0.13,0.2700000000000001,0.73,2.98
KRIS DUNN,2020,27.16,4,Atl,G,11.4,1.3,1.5,0.5,0.5,0.5,0.75,6.1
KRIS DUNN,2021,28.07,14,Por,G,24.0,7.6,3.5,5.6,1.64,0.21,2.29,23.459999999999997
KRIS DUNN,2022,29.1,22,Uta,G,25.8,13.2,4.5,5.6,1.1,0.5,1.6,28.699999999999992
KRIS DUNN,2023,30.1,66,Uta,G,18.9,5.4,2.9,3.8,1.0,0.4,1.2,17.58
KRIS DUNN,2024,31.1,74,Lac,G,24.1,6.4,3.4,2.8,1.7,0.4,1.0,19.98
KRIS MURRAY,2023,23.7,62,Por,F,21.7,6.1,3.6,1.3,0.9,0.3,0.9,15.07
KRIS MURRAY,2024,24.7,69,Por,F,15.099999999999998,4.2,2.6,1.0,0.5,0.2,0.6,10.32
KRISTAPS PORZINGIS,2020,25.79,43,Dal,F-C,30.900000000000002,20.1,8.9,1.5999999999999999,0.4699999999999999,1.35,1.19,37.45
KRISTAPS PORZINGIS,2021,26.69,51,Dal,F-C,29.06666666666667,20.166666666666668,8.066666666666668,2.3,0.7300000000000001,1.65,1.59,38.846666666666664
KRISTAPS PORZINGIS,2022,27.7,65,Was,F-C,32.6,23.2,8.4,2.7,0.9,1.5,2.1,41.83
KRISTAPS PORZINGIS,2023,28.7,57,Bos,C,29.6,20.1,7.2,2.0,0.7,1.9,1.6,37.940000000000005
KRISTAPS PORZINGIS,2024,29.699999999999996,42,Bos,F-C,28.800000000000004,19.5,6.799999999999999,2.1,0.7,1.5,1.3,36.11000000000001
KYLE ANDERSON,2020,27.66,69,Mem,F-G,27.4,12.4,5.7,3.6,1.22,0.83,1.25,29.54
KYLE ANDERSON,2021,28.56,69,Mem,F-G,21.5,7.6,5.3,2.7,1.12,0.67,1.03,22.349999999999998
KYLE ANDERSON,2022,29.6,69,Min,F-G,28.4,9.4,5.3,4.9,1.1,0.9,1.5,26.11
KYLE ANDERSON,2023,30.6,79,Min,F-G,22.6,6.4,3.5,4.2,0.9000000000000001,0.6,1.2,20.200000000000003
KYLE ANDERSON,2024,31.6,61,Gol,F-G,16.39344262295082,5.873770491803278,3.38688524590164,2.422950819672131,0.659016393442623,0.5590163934426229,0.640983606557377,16.585573770491802
KYLE FILIPOWSKI,2024,21.4,72,Uta,C,21.1,9.6,6.1,1.8999999999999997,0.7,0.3,1.4,21.369999999999997
KYLE GUY,2020,23.77,31,Sac,G,7.6,2.8,1.1,1.0,0.19,0.0,0.35,5.840000000000001
KYLE GUY,2021,24.67,19,Mia,G,9.8,3.9,0.9,0.9,0.37,0.05,0.68,6.909999999999999
KYLE KUZMA,2020,25.81,68,Lal,F,28.7,12.9,6.1,1.9,0.5,0.6,1.66,24.71
KYLE KUZMA,2021,26.72,66,Was,F,33.4,17.1,8.5,3.5,0.64,0.86,2.55,34.5
KYLE KUZMA,2022,27.7,64,Was,F,35.0,21.2,7.2,3.7,0.6,0.5,3.0,36.89
KYLE KUZMA,2023,28.7,70,Was,F,32.6,22.2,6.6,4.2,0.5,0.7,2.7,37.32
KYLE KUZMA,2024,29.7,65,Mil,F,29.781538461538464,14.844615384615384,5.6984615384615385,2.347692307692308,0.5492307692307693,0.30153846153846153,2.249230769230769,25.507384615384616
KYLE LOWRY,2020,35.15,46,Tor,G,34.8,17.2,5.3,7.3,1.02,0.26,2.74,35.61
KYLE LOWRY,2021,36.05,63,Mia,G,33.9,13.4,4.5,7.5,1.06,0.27,2.67,31.370000000000008
KYLE LOWRY,2022,37.0,55,Mia,G,31.2,11.2,4.1,5.1,1.0,0.4,1.9,25.469999999999995
KYLE LOWRY,2023,38.1,60,Mia,G,28.15333333333333,8.123333333333333,3.2316666666666665,4.23,1.0233333333333334,0.36166666666666664,1.4,21.101333333333333
KYLE LOWRY,2024,39.1,35,Phi,G,18.8,3.9,1.9,2.7,0.9,0.3,0.6,13.23
KYLOR KELLEY,2024,27.6,11,Dal,C,11.409090909090908,3.0818181818181816,3.527272727272727,0.49090909090909096,0.0818181818181818,0.3,0.34545454545454546,8.850909090909092
KYRIE IRVING,2020,29.15,54,Bro,G,34.9,26.9,4.8,6.0,1.41,0.69,2.39,45.56999999999999
KYRIE IRVING,2021,30.05,29,Bro,G,37.6,27.4,4.3,5.8,1.41,0.59,2.52,44.73999999999999
KYRIE IRVING,2022,31.0,60,Bro,G,37.3,27.066666666666666,5.066666666666666,5.533333333333333,1.1,0.7333333333333333,2.1666666666666665,43.88
KYRIE IRVING,2023,32.1,58,Dal,G,35.0,25.6,5.0,5.2,1.3,0.5,1.8,43.00000000000001
KYRIE IRVING,2024,33.1,50,Dal,G,36.1,24.7,4.8,4.6,1.3,0.5,2.2,40.559999999999995
KYSHAWN GEORGE,2024,21.3,68,Was,F,26.5,8.7,4.2,2.5,1.0,0.7,1.4,21.189999999999998
KZ OKPALA,2020,22.05,37,Mia,F-G,12.1,2.5,1.8000000000000003,0.5,0.27,0.3,0.41,6.710000000000001
KZ OKPALA,2021,22.95,21,Mia,F-G,11.6,3.7,2.0,0.7,0.19,0.33,0.24,8.469999999999999
KZ OKPALA,2022,24.0,35,Sac,F-G,7.1,1.3,1.0,0.4,0.2,0.2,0.2,3.5
LAMAR STEVENS,2020,23.86,40,Cle,F,12.5,4.1,2.4,0.6,0.43,0.33,0.58,9.579999999999998
LAMAR STEVENS,2021,24.76,63,Cle,F,16.1,6.1,2.6,0.7,0.49,0.29,0.65,11.959999999999999
LAMAR STEVENS,2022,25.8,62,Cle,F,18.1,5.3,3.4,0.5,0.4,0.3,0.4,12.129999999999999
LAMAR STEVENS,2023,26.8,38,Bos,F,14.700000000000001,7.1499999999999995,3.35,0.7500000000000001,0.6,0.6,0.65,15.244999999999996
LAMAR STEVENS,2024,27.8,17,Mem,F,9.1,4.4,2.2,0.5,0.3,0.2,0.6,8.690000000000001
LAMARCUS ALDRIDGE,2020,35.83,26,San,C-F,25.91923076923077,13.526923076923076,4.5576923076923075,1.8730769230769229,0.42230769230769233,1.1176923076923075,1.0365384615384614,25.389230769230764
LAMARCUS ALDRIDGE,2021,36.73,47,Bro,C-F,22.300000000000004,12.900000000000002,5.5,0.9000000000000001,0.3,1.0,0.94,23.81
LAMELO BALL,2020,19.74,51,Cha,G,28.8,15.7,5.9,6.1,1.59,0.35,2.84,34.91
LAMELO BALL,2021,20.64,75,Cha,G,32.3,20.1,6.7,7.6,1.57,0.4,3.27,42.18
LAMELO BALL,2022,21.6,36,Cha,G,35.2,23.3,6.4,8.4,1.3,0.3,3.5999999999999996,45.379999999999995
LAMELO BALL,2023,22.6,22,Cha,G,32.3,23.9,5.1,8.0,1.8,0.2,3.8,44.22
LAMELO BALL,2024,23.6,47,Cha,G,32.0,25.199999999999996,4.9,7.4,1.1,0.3,3.6000000000000005,42.779999999999994
LANCE STEPHENSON,2021,31.599999999999998,46,Ind,F,17.68695652173913,8.321739130434782,2.760869565217391,3.6260869565217395,0.5217391304347826,0.08695652173913043,1.5656521739130433,17.334347826086958
LANDRY SHAMET,2020,24.18,61,Bro,G,23.0,9.3,1.8,1.6,0.52,0.16,0.79,15.110000000000003
LANDRY SHAMET,2021,25.08,69,Pho,G,20.8,8.3,1.8,1.6,0.41,0.13,0.59,13.890000000000002
LANDRY SHAMET,2022,26.1,40,Pho,G,20.2,8.7,1.7,2.3,0.7,0.1,0.9,16.89
LANDRY SHAMET,2023,27.1,46,Was,G,15.8,7.1,1.3,1.2,0.5,0.2,0.7,11.860000000000001
LANDRY SHAMET,2024,28.1,50,Nyk,G,15.2,5.7,1.2,0.5,0.5,0.0,0.4,8.99
LANGSTON GALLOWAY,2020,29.440000000000005,40,Pho,G,10.9,4.8,1.1,0.7,0.2,0.0,0.33,7.4399999999999995
LANGSTON GALLOWAY,2021,30.34,7,Bro,G,15.285714285714286,2.0142857142857142,2.557142857142857,1.7285714285714284,0.14142857142857143,0.0,0.8557142857142858,7.244285714285715
LARRY NANCE JR,2020,28.37,35,Cle,F-C,31.2,9.3,6.7,3.1,1.74,0.48999999999999994,1.57,27.11
LARRY NANCE JR,2021,29.270000000000003,46,Por,F-C,22.61304347826087,6.978260869565218,5.345652173913043,1.784782608695652,0.9380434782608695,0.43413043478260865,0.8043478260869565,19.382391304347827
